comment,sentiment
#jable#lm2xm,1
"Thx bro
#drum#pig",0
"屌屌屌我個十連呀
#haha#dog
:D",0
#touch#dog,0
"屌屌屌我個十連呀成功?啦
#haha#dog
:D
#mock#pig",1
屌屌屌,0
"顯示更多我個十連呀成功?啦多謝兩位手足成日幫手推po
#haha#dog
:D
#mock#pig
#[sosad]#lm2",0
"顯示更多成功?啦屌屌屌我都好鍾意?人十連?
:D
#mock#pig
#mock#pig",0
"顯示更多成功?啦多謝兩位手足成日幫手推po有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水
:D
#mock#pig
#[sosad]#lm2
[censored]
#kill2#",0
港島撚觀望中,0
"顯示更多成功?啦多謝兩位手足成日幫手推po有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水一齊?度吹水會唔會上熱門呢
#mock#pig
#[sosad]#lm2
[censored]
#kill2#
#think#lm2",0
推,1
"顯示更多多謝兩位手足成日幫手推po有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水一齊?度吹水會唔會上熱門呢都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左
#[sosad]#lm2
[censored]
#kill2#
#think#lm2
[sosad]",0
"顯示更多有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水一齊?度吹水會唔會上熱門呢都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左多d人吹巴打有冇打機呀
[censored]
#kill2#
#think#lm2
[sosad]
#think#lm2
#hehe#pig",1
"顯示更多有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水一齊?度吹水會唔會上熱門呢都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左見?po 兩版留言已經上?去
[censored]
#kill2#
#think#lm2
[sosad]
xx(",0
"顯示更多一齊?度吹水會唔會上熱門呢都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左見?po 兩版留言已經上?去一齊努力吹啦
#think#lm2
[sosad]
xx(
#yo#lm2",1
"顯示更多都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左見?po 兩版留言已經上?去一齊努力吹啦多謝兄弟幫手岩岩見到boris johnson都中左武漢肺炎真係打個突
[sosad]
xx(
#yo#lm2
#hoho#",1
"顯示更多見?po 兩版留言已經上?去一齊努力吹啦多謝兄弟幫手岩岩見到boris johnson都中左武漢肺炎真係打個突見到個新聞 我當場嚇?一跳巴打 你個ac係咪幾個人一齊用?
xx(
#yo#lm2
#hoho#
#yo#lm2",1
"顯示更多一齊努力吹啦多謝兄弟幫手岩岩見到boris johnson都中左武漢肺炎真係打個突見到個新聞 我當場嚇?一跳巴打 你個ac係咪幾個人一齊用?唔係 呢個acc係我?我只係負責對外?聯絡 所以掉落樓?話第一個掉我
#yo#lm2
#hoho#
#yo#lm2",1
推,1
"顯示更多多謝兄弟幫手岩岩見到boris johnson都中左武漢肺炎真係打個突見到個新聞 我當場嚇?一跳巴打 你個ac係咪幾個人一齊用?唔係 呢個acc係我?我只係負責對外?聯絡 所以掉落樓?話第一個掉我唔好成日講埋依??啦其他成員有冇ac呀叫佢地一齊推呀
#hoho#
#yo#lm2
#no#
#touch#lm2",0
有用post幫推,1
#kill#lm2,0
"顯示更多一齊?度吹水會唔會上熱門呢都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左多d人吹巴打有冇打機呀無之前有玩ps4 cod
#think#lm2
[sosad]
#think#lm2
#hehe#pig
??",0
"顯示更多見到個新聞 我當場嚇?一跳巴打 你個ac係咪幾個人一齊用?唔係 呢個acc係我?我只係負責對外?聯絡 所以掉落樓?話第一個掉我唔好成日講埋依??啦其他成員有冇ac呀叫佢地一齊推呀咪係囉
#yo#lm2
#no#
#touch#lm2
#cooking#pig",1
"顯示更多都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左多d人吹巴打有冇打機呀無之前有玩ps4 cod冇玩cod咁有冇玩P5呀
[sosad]
#think#lm2
#hehe#pig
??
#upset#dog
#:P#lm2",1
"顯示更多多d人吹巴打有冇打機呀無之前有玩ps4 cod冇玩cod咁有冇玩P5呀咩係p5
#think#lm2
#hehe#pig
??
#upset#dog
#:P#lm2
:-(",0
"顯示更多無之前有玩ps4 cod冇玩cod咁有冇玩P5呀咩係p5女神異聞錄5
??
#upset#dog
#:P#lm2
:-(
#sowhat#pig",0
"打機都係小五到中4既事以前沉迷heat project 彩虹冒險 跑 battlefield
:~(",0
"食黃店支持黃色經濟圈
#hoho#",1
"打機都係小五到中4既事以前沉迷heat project 彩虹冒險 跑 battlefield你都好鍾意玩槍game喎冇朋友 又冇女朋友除? 打機 就係睇書 砌模型發?夢啦
:~(
#kill#lm2
#upset#dog",0
#ng#,0
"打機都係小五到中4既事以前沉迷heat project 彩虹冒險 跑 battlefield你都好鍾意玩槍game喎冇朋友 又冇女朋友除? 打機 就係睇書 砌模型發?夢啦係想參軍無得參唯有打機打下槍互外活動無性趣？
:~(
#kill#lm2
#upset#dog
:D
#kill#",0
推,1
【毋忘八三一憤怒 毋忘三三一初衷| 在艱彌厲 戰鬥到底】下週二，831太子恐襲事件七個月，同時亦是香港首場反修例全民大遊行一週年，其後在6月9號全面爆發反送中抗爭，一年過去抗爭仍然繼續持續，雖不容置疑的是街頭抗爭稍有冷卻，但我等相信香港民族的反抗意志絕不會磨滅。毋忘八三一憤怒，毋忘三三一初衷，悼念逝去的戰友要的不是鮮花蠟燭，完成戰友們的遺願就是最好的悼念方法！3月31號，懇請香港民族用盡一切辦法，讓泯滅人性者負上應有代價，在艱彌厲戰鬥到底！光復香港·時代革命香港獨立·唯一出路,0
"打機都係小五到中4既事以前沉迷heat project 彩虹冒險 跑 battlefield我細個好鐘意玩跑online
:~(
#drum#pig",0
"食黃店支持黃色經濟圈附近所以通知左樓主大西北要人就叫我
#hoho#

#ng#
#diu#lm2",0
"打機都係小五到中4既事以前沉迷heat project 彩虹冒險 跑 battlefield我細個好鐘意玩跑online我玩到紅拖就收左皮
:~(
#drum#pig",0
屌你老母正經Post無人正皮無人睇 個?咩垃圾淫照無聊咩人中肺炎就大把人正皮上晒熱門,0
"屌你老母正經Post無人正皮無人睇 個?咩垃圾淫照無聊咩人中肺炎就大把人正皮上晒熱門係啊巴打幫手推到依個上熱門
[sosad]
[sosad]
[sosad]
:-(",0
"食黃店支持黃色經濟圈附近所以通知左樓主大西北要人就叫我我都係大西北人樓豬過?叫我呀
#hoho#

#ng#
#diu#lm2
#touch#dog
#yo#lm2",1
#beat#dog#beat#dog,0
"顯示更多附近所以通知左樓主大西北要人就叫我我都係大西北人樓豬過?叫我呀我地未有咁?人力物力但真係好多大西北?人tg 搵我地會認真考慮下
#ng#
#diu#lm2
#touch#dog
#yo#lm2
[sosad]",0
"顯示更多附近所以通知左樓主大西北要人就叫我我都係大西北人樓豬過?叫我呀我地未有咁?人力物力但真係好多大西北?人tg 搵我地會認真考慮下大西北
#diu#lm2
#touch#dog
#yo#lm2
[sosad]
#yup#
#yup#
#yup#
#yup#",1
"顯示更多我都係大西北人樓豬過?叫我呀我地未有咁?人力物力但真係好多大西北?人tg 搵我地會認真考慮下大西北我咁大個人淨係入過一次元朗入大西北真係會盪失路
#touch#dog
#yo#lm2
[sosad]
#yup#
#yup#
#yup#
#yup#",1
"打機都係小五到中4既事以前沉迷heat project 彩虹冒險 跑 battlefield你都好鍾意玩槍game喎冇朋友 又冇女朋友除? 打機 就係睇書 砌模型發?夢啦係想參軍無得參唯有打機打下槍互外活動無性趣？冇人同我做我又潺中學?時候 有踢波?
:~(
#kill#lm2
#upset#dog
:D
#kill#
#upset#dog
#upset#dog
#run#dog",0
"顯示更多你都好鍾意玩槍game喎冇朋友 又冇女朋友除? 打機 就係睇書 砌模型發?夢啦係想參軍無得參唯有打機打下槍互外活動無性趣？冇人同我做我又潺中學?時候 有踢波?可以得閒落去聽住歌跑下街好free 好爽
#kill#lm2
#upset#dog
:D
#kill#
#upset#dog
#upset#dog
#run#dog",0
"顯示更多我地未有咁?人力物力但真係好多大西北?人tg 搵我地會認真考慮下大西北我咁大個人淨係入過一次元朗入大西北真係會盪失路下次入?大西北 你唔會盪失路又大把人陪你
[sosad]
#yup#
#yup#
#yup#
#yup#
#yo#lm2
#touch#dog",1
"顯示更多大西北我咁大個人淨係入過一次元朗入大西北真係會盪失路下次入?大西北 你唔會盪失路又大把人陪你總有機會同大家相見可能到睇住啦 6月我地係港島一定會見到大家
#yup#
#yup#
#yup#
#yup#
#yo#lm2
#touch#dog",1
已課多謝手足,1
"#drum#pig
#drum#pig
#drum#pig
#drum#pig",0
#kill##kill#,0
#kill##kill#,0
"顯示更多係想參軍無得參唯有打機打下槍互外活動無性趣？冇人同我做我又潺中學?時候 有踢波?可以得閒落去聽住歌跑下街好free 好爽之前同人賭賭輸? 比人罰?跑步三日
:D
#kill#
#upset#dog
#upset#dog
#run#dog
#haha#dog",1
#lick#lm2,1
"繼續要推到上熱門
#cooking#pig",1
"已課多謝手足多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"顯示更多冇人同我做我又潺中學?時候 有踢波?可以得閒落去聽住歌跑下街好free 好爽之前同人賭賭輸? 比人罰?跑步三日3日咁少？！
#upset#dog
#upset#dog
#run#dog
#haha#dog",1
"顯示更多可以得閒落去聽住歌跑下街好free 好爽之前同人賭賭輸? 比人罰?跑步三日3日咁少？！?故台同人賭佢輸?就扣十分 我輸跑一星期結果一人輸一半佢扣五分 我跑三日D分係我地玩?第二個遊戲依家佢十幾分 我四分咋
#haha#dog
#haha#dog
#touch#dog
#cry#dog",0
"推如果配票用呢個方法有冇可能，it人請入https://lih.kg/1944985- 分享自 LIHKG 討論區
[banghead]",0
"已課多謝手足多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Followed liked!繼續幫你推
#touch#lm2",1
#kill#lm2,0
"顯示更多之前同人賭賭輸? 比人罰?跑步三日3日咁少？！?故台同人賭佢輸?就扣十分 我輸跑一星期結果一人輸一半佢扣五分 我跑三日D分係我地玩?第二個遊戲依家佢十幾分 我四分咋咁都有得賭賭D咩？
#haha#dog
#haha#dog
#touch#dog
#cry#dog
[sosad]
[sosad]
[sosad]",0
"推如果配票用呢個方法有冇可能，it人請入https://lih.kg/1944985- 分享自 LIHKG 討論區多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
[banghead]
#touch#lm2",1
push,1
"顯示更多3日咁少？！?故台同人賭佢輸?就扣十分 我輸跑一星期結果一人輸一半佢扣五分 我跑三日D分係我地玩?第二個遊戲依家佢十幾分 我四分咋咁都有得賭賭D咩？賭 一個故台樓主?ig icon ?相 係男定女我估 女著裙 佢估 男著褲最後係 女著褲所以咪一人輸一半
#haha#dog
#touch#dog
#cry#dog
[sosad]
[sosad]
[sosad]
#haha#dog
#haha#dog
#haha#lm2",0
"顯示更多?故台同人賭佢輸?就扣十分 我輸跑一星期結果一人輸一半佢扣五分 我跑三日D分係我地玩?第二個遊戲依家佢十幾分 我四分咋咁都有得賭賭D咩？賭 一個故台樓主?ig icon ?相 係男定女我估 女著裙 佢估 男著褲最後係 女著褲所以咪一人輸一半你班鹹濕仔
#haha#dog
#touch#dog
#cry#dog
[sosad]
[sosad]
[sosad]
#haha#dog
#haha#dog
#haha#lm2
#hehe#
#hehe#",1
"顯示更多我地未有咁?人力物力但真係好多大西北?人tg 搵我地會認真考慮下大西北我咁大個人淨係入過一次元朗入大西北真係會盪失路咁就要睇番我個po喇半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區
[sosad]
#yup#
#yup#
#yup#
#yup#
#hehe#",1
"顯示更多咁都有得賭賭D咩？賭 一個故台樓主?ig icon ?相 係男定女我估 女著裙 佢估 男著褲最後係 女著褲所以咪一人輸一半你班鹹濕仔唔係呀另一個係女??
[sosad]
[sosad]
[sosad]
#haha#dog
#haha#dog
#haha#lm2
#hehe#
#hehe#
#haha#lm2",1
"顯示更多我咁大個人淨係入過一次元朗入大西北真係會盪失路下次入?大西北 你唔會盪失路又大把人陪你總有機會同大家相見可能到睇住啦 6月我地係港島一定會見到大家到時疫情未完唔知有無遊行
#yo#lm2
#touch#dog
:~(",0
"顯示更多大西北我咁大個人淨係入過一次元朗入大西北真係會盪失路咁就要睇番我個po喇半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區支持 真係要全民運動
#yup#
#yup#
#yup#
#yup#
#hehe#",1
#run#dog,0
"顯示更多我咁大個人淨係入過一次元朗入大西北真係會盪失路咁就要睇番我個po喇半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區支持 真係要全民運動無錯！要全民勇武先要做到全民運動！無氣無力只會比狗禁住黎打
#hehe#
#kill2#",0
"顯示更多咁就要睇番我個po喇半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區支持 真係要全民運動無錯！要全民勇武先要做到全民運動！無氣無力只會比狗禁住黎打其實心態都好緊要好多人?心態跟唔上
#hehe#
#kill2#",0
"顯示更多大西北我咁大個人淨係入過一次元朗入大西北真係會盪失路咁就要睇番我個po喇半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區好為?可以屠狗我都去做運動
#yup#
#yup#
#yup#
#yup#
#hehe#
#kill#pig
#aura#lm2",0
"顯示更多支持 真係要全民運動無錯！要全民勇武先要做到全民運動！無氣無力只會比狗禁住黎打其實心態都好緊要好多人?心態跟唔上始終年少氣盛太衝動！無大台既壞處好多人都可以做到打仔，但係有勇有謀既有幾多睇得透既無乜幾多個睇得透個?講出黎又無乜影響力各有各意見做法要做到齊心協力，大小目標一致真係好難
#kill2#",0
"顯示更多我咁大個人淨係入過一次元朗入大西北真係會盪失路咁就要睇番我個po喇半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區好為?可以屠狗我都去做運動如果你想home workout 可以比?program你
#hehe#
#kill#pig
#aura#lm2
#good#",1
推,1
"顯示更多無錯！要全民勇武先要做到全民運動！無氣無力只會比狗禁住黎打其實心態都好緊要好多人?心態跟唔上始終年少氣盛太衝動！無大台既壞處好多人都可以做到打仔，但係有勇有謀既有幾多睇得透既無乜幾多個睇得透個?講出黎又無乜影響力各有各意見做法要做到齊心協力，大小目標一致真係好難無大台?壞處其實好明顯但有影響力個D唔想俾人拉無影響力個D講出黎無人聽無辦法 因為香港人仲未真正去到魚死網破?地步
#kill2#",0
"顯示更多咁就要睇番我個po喇半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區好為?可以屠狗我都去做運動如果你想home workout 可以比?program你咁專業我做唔做到?
#hehe#
#kill#pig
#aura#lm2
#good#
#haha#dog
#haha#dog",1
"顯示更多好為?可以屠狗我都去做運動如果你想home workout 可以比?program你咁專業我做唔做到?普通bodyweight exercise ！ 輕kan野做fit左先！
#kill#pig
#aura#lm2
#good#
#haha#dog
#haha#dog",1
"顯示更多其實心態都好緊要好多人?心態跟唔上始終年少氣盛太衝動！無大台既壞處好多人都可以做到打仔，但係有勇有謀既有幾多睇得透既無乜幾多個睇得透個?講出黎又無乜影響力各有各意見做法要做到齊心協力，大小目標一致真係好難無大台?壞處其實好明顯但有影響力個D唔想俾人拉無影響力個D講出黎無人聽無辦法 因為香港人仲未真正去到魚死網破?地步每次諗到依?位就好炆
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]",0
"顯示更多始終年少氣盛太衝動！無大台既壞處好多人都可以做到打仔，但係有勇有謀既有幾多睇得透既無乜幾多個睇得透個?講出黎又無乜影響力各有各意見做法要做到齊心協力，大小目標一致真係好難無大台?壞處其實好明顯但有影響力個D唔想俾人拉無影響力個D講出黎無人聽無辦法 因為香港人仲未真正去到魚死網破?地步每次諗到依?位就好炆政府推23條之前一定會搞散哂我地打散現有?政治格局如果我地任由佢做野我地咁passive 諗定去邊個集中營啦中共唔會俾我地呢一代人生存落去
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]",0
"顯示更多如果你想home workout 可以比?program你咁專業我做唔做到?普通bodyweight exercise ！ 輕kan野做fit左先！我唔肥?係 潺咋
#good#
#haha#dog
#haha#dog
#haha#dog",1
"顯示更多無大台?壞處其實好明顯但有影響力個D唔想俾人拉無影響力個D講出黎無人聽無辦法 因為香港人仲未真正去到魚死網破?地步每次諗到依?位就好炆政府推23條之前一定會搞散哂我地打散現有?政治格局如果我地任由佢做野我地咁passive 諗定去邊個集中營啦中共唔會俾我地呢一代人生存落去所以我地唔可以停落?街頭抗爭未做得住唔緊要每個人都要準備好自己萬一有咩e郁突發野爆出黎都可以反應到最基本文宣全民運動繼續撐黃圈
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]",0
"顯示更多咁專業我做唔做到?普通bodyweight exercise ！ 輕kan野做fit左先！我唔肥?係 潺咋仲易！一星期可以做到幾多日？我建議起碼4日
#haha#dog
#haha#dog
#haha#dog",1
btw 我地收到兩位手足?捐款係呢個剛剛起步?階段有人相信我地 認同我地?做法我地真係萬二分感動 希望大家支持我地我地都會盡做所有野大家如果對我地?做法有咩唔信任或者唔明 可以提出問我地好多手足都有tg搵我地問?好多野 我地都一一解答另外所有收到?捐款用?去邊我地都會公佈返出黎希望各位手足都會成為監察我地?機制有冇tg channel？或者圖文簡單介紹整合下個計劃方便推廣？,0
"顯示更多每次諗到依?位就好炆政府推23條之前一定會搞散哂我地打散現有?政治格局如果我地任由佢做野我地咁passive 諗定去邊個集中營啦中共唔會俾我地呢一代人生存落去所以我地唔可以停落?街頭抗爭未做得住唔緊要每個人都要準備好自己萬一有咩e郁突發野爆出黎都可以反應到最基本文宣全民運動繼續撐黃圈我好相信文宣?力量文字?威力係好大好強立場蘋果呢D控制Marco?資訊流通我地獨立個體可以contribute係推動資訊流通呢part
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]",0
btw 我地收到兩位手足?捐款係呢個剛剛起步?階段有人相信我地 認同我地?做法我地真係萬二分感動 希望大家支持我地我地都會盡做所有野大家如果對我地?做法有咩唔信任或者唔明 可以提出問我地好多手足都有tg搵我地問?好多野 我地都一一解答另外所有收到?捐款用?去邊我地都會公佈返出黎希望各位手足都會成為監察我地?機制有冇tg channel？或者圖文簡單介紹整合下個計劃方便推廣？暫時未有tg channel 因為我地唔係定期發放資訊出去唔太suit us整圖文簡介呢個會考慮下 多謝你意見手足,0
"顯示更多政府推23條之前一定會搞散哂我地打散現有?政治格局如果我地任由佢做野我地咁passive 諗定去邊個集中營啦中共唔會俾我地呢一代人生存落去所以我地唔可以停落?街頭抗爭未做得住唔緊要每個人都要準備好自己萬一有咩e郁突發野爆出黎都可以反應到最基本文宣全民運動繼續撐黃圈我好相信文宣?力量文字?威力係好大好強立場蘋果呢D控制Marco?資訊流通我地獨立個體可以contribute係推動資訊流通呢part我覺得現階段文宣既作用已經唔係改變對家立場要變既一早變左依家文宣既作用係提醒所有人抗爭未完結，無人忘記過所發生既野，警暴依然每日上演緊加埋最hot 既topic 23條，如果通過埋，香港就唔再係香港
xx(",0
"顯示更多普通bodyweight exercise ！ 輕kan野做fit左先！我唔肥?係 潺咋仲易！一星期可以做到幾多日？我建議起碼4日其實我日日都得閒不過我懶
#haha#dog
#think#lm2
#haha#dog",1
"顯示更多所以我地唔可以停落?街頭抗爭未做得住唔緊要每個人都要準備好自己萬一有咩e郁突發野爆出黎都可以反應到最基本文宣全民運動繼續撐黃圈我好相信文宣?力量文字?威力係好大好強立場蘋果呢D控制Marco?資訊流通我地獨立個體可以contribute係推動資訊流通呢part我覺得現階段文宣既作用已經唔係改變對家立場要變既一早變左依家文宣既作用係提醒所有人抗爭未完結，無人忘記過所發生既野，警暴依然每日上演緊加埋最hot 既topic 23條，如果通過埋，香港就唔再係香港鞏固我地有?人係好緊要特別係中立同淺黃同埋要motivate D人出黎
xx(",0
推,1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
:):),1
"顯示更多我好相信文宣?力量文字?威力係好大好強立場蘋果呢D控制Marco?資訊流通我地獨立個體可以contribute係推動資訊流通呢part我覺得現階段文宣既作用已經唔係改變對家立場要變既一早變左依家文宣既作用係提醒所有人抗爭未完結，無人忘記過所發生既野，警暴依然每日上演緊加埋最hot 既topic 23條，如果通過埋，香港就唔再係香港鞏固我地有?人係好緊要特別係中立同淺黃同埋要motivate D人出黎Motivate 番之前熱血個堆！黑狗的而且確嚇怕左好多人！
xx(",0
"顯示更多我唔肥?係 潺咋仲易！一星期可以做到幾多日？我建議起碼4日其實我日日都得閒不過我懶做個運動用你30分鐘
#haha#dog
#think#lm2
#haha#dog
#kill2#",0
"顯示更多我覺得現階段文宣既作用已經唔係改變對家立場要變既一早變左依家文宣既作用係提醒所有人抗爭未完結，無人忘記過所發生既野，警暴依然每日上演緊加埋最hot 既topic 23條，如果通過埋，香港就唔再係香港鞏固我地有?人係好緊要特別係中立同淺黃同埋要motivate D人出黎Motivate 番之前熱血個堆！黑狗的而且確嚇怕左好多人！最緊要係 23條呀成日都見佢擺街聽到何妖 正撚樣 同 kol100?聲又好多人都去簽名
xx(
#xx(#lm2
xx(",0
"顯示更多鞏固我地有?人係好緊要特別係中立同淺黃同埋要motivate D人出黎Motivate 番之前熱血個堆！黑狗的而且確嚇怕左好多人！最緊要係 23條呀成日都見佢擺街聽到何妖 正撚樣 同 kol100?聲又好多人都去簽名真 個個weekend都見D人擺街叫人簽23條全部都係D講唔正廣東話?人
#xx(#lm2
xx(",0
推！,1
Pish,1
"顯示更多仲易！一星期可以做到幾多日？我建議起碼4日其實我日日都得閒不過我懶做個運動用你30分鐘我上星期有做呀連續做?三日啊每日跑39分鐘我快過popo?
#think#lm2
#haha#dog
#kill2#
#haha#dog
#run#dog",0
好好奇,1
"顯示更多其實我日日都得閒不過我懶做個運動用你30分鐘我上星期有做呀連續做?三日啊每日跑39分鐘我快過popo?同你賭個絲打之後仲有無contact
#think#lm2
#haha#dog
#kill2#
#haha#dog
#run#dog
#hehe#
#hehe#",1
"推！多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"Pish多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
我地有篇文係講學生坐完監出黎條路會有幾難行配合返我地個十年助學計劃希望大家睇下https://www.swallowlife.org/post/%E5%90%8C%E4%BC%B4%E5%80%91%E5%8F%97%E5%88%91%E5%BE%8C%E9%87%8D%E8%BF%94%E6%A0%A1%E5%9C%92%E6%9C%89%E5%B9%BE%E9%9B%A3%EF%BC%9F好文 推呀,1
"顯示更多一定要大學生呀有冇係新界區度做啊其實唔一定 如果唔夠人做又有資金 都想盡做最大問題係唔夠資金新界係我地大本營 多數都係新東? 香港太細
#???#lm2
[flowerface]",1
HI 呢D post就推唔郁 D無聊post就成個熱門都係我都覺得好奇怪,0
"顯示更多做個運動用你30分鐘我上星期有做呀連續做?三日啊每日跑39分鐘我快過popo?同你賭個絲打之後仲有無contact有日日都有同佢傾計?佢成日叫我小朋友?又叫我dee dee
#kill2#
#haha#dog
#run#dog
#hehe#
#hehe#
#haha#dog",1
#drum#pig#drum#pig#drum#pig,0
"我地有篇文係講學生坐完監出黎條路會有幾難行配合返我地個十年助學計劃希望大家睇下https://www.swallowlife.org/post/%E5%90%8C%E4%BC%B4%E5%80%91%E5%8F%97%E5%88%91%E5%BE%8C%E9%87%8D%E8%BF%94%E6%A0%A1%E5%9C%92%E6%9C%89%E5%B9%BE%E9%9B%A3%EF%BC%9F好文 推呀多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊手足可以幫手spread out篇文講幫更生人士重返校園無人夠我地有經驗無論係無年收政府幾千萬?善導會定係csd?更生事務組佢地都無著重過呢樣野
#touch#lm2",1
"顯示更多我上星期有做呀連續做?三日啊每日跑39分鐘我快過popo?同你賭個絲打之後仲有無contact有日日都有同佢傾計?佢成日叫我小朋友?又叫我dee dee精神
#haha#dog
#run#dog
#hehe#
#hehe#
#haha#dog
#hehe#
#hehe#
#hehe#
#hehe#
#hehe#",1
"顯示更多同你賭個絲打之後仲有無contact有日日都有同佢傾計?佢成日叫我小朋友?又叫我dee dee精神冇機會人地都唔想拍拖
#hehe#
#hehe#
#haha#dog
#hehe#
#hehe#
#hehe#
#hehe#
#hehe#
#haha#dog
#haha#dog",1
"點解會變?吹水post....想捐但都想望?你?之前?作品
#cn#",1
推,1
"點解會變?吹水post....想捐但都想望?你?之前?作品因為實在推唔起 而且我地唔係想推一推起 就沉只要一日我地仲做緊野就一日都會推我地唔單止係想大家支持我地?工作更加想通過教識大家點樣systematically去做文宣去支持大家同朋友落手做我地以前?作品sorry俾唔到你睇我地用詞要比較小心 唔想因為咁而俾人入我地影左D係街見到?文宣作品可以上我地個網睇返多謝手足支持
#cn#",1
"點解會變?吹水post....想捐但都想望?你?之前?作品因為推極都推唔起所以想試? 一齊吹水 會唔會上到熱門
#cn#
#upset#dog",0
"點解會變?吹水post....想捐但都想望?你?之前?作品因為推極都推唔起所以想試? 一齊吹水 會唔會上到熱門大家一齊吹下水交流下心得當識多個朋友可能有一日驗證到大家唔係鬼會成為好基友
#cn#
#upset#dog
#diu#lm2",0
推,1
"點解會變?吹水post....想捐但都想望?你?之前?作品因為推極都推唔起所以想試? 一齊吹水 會唔會上到熱門大家一齊吹下水交流下心得當識多個朋友可能有一日驗證到大家唔係鬼會成為好基友好基友
#cn#
#upset#dog
#diu#lm2
#hehe#
#hehe#
#hehe#",1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://www.facebook.com/%E7%87%95%E5%AD%90%E7%94%9F%E5%91%BD-Swallow-Life-114575180180030都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://www.swallowlife.org/post/%E5%90%8C%E4%BC%B4%E5%80%91%E5%8F%97%E5%88%91%E5%BE%8C%E9%87%8D%E8%BF%94%E6%A0%A1%E5%9C%92%E6%9C%89%E5%B9%BE%E9%9B%A3%EF%BC%9F文宣對延續抗爭的重要性 1.0：https://www.swallowlife.org/post/%E6%96%87%E5%AE%A3%E5%B0%8D%E5%BB%B6%E7%BA%8C%E6%8A%97%E7%88%AD%E7%9A%84%E9%87%8D%E8%A6%81%E6%80%A7-1-0
#touch#lm2",1
#kill#lm2,0
#lick#lm2#lick#lm2#lick#lm2,1
push,1
"push多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://bit.ly/33OkrXn都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://bit.ly/2UqRb61文宣對延續抗爭的重要性 1.0：https://bit.ly/2QP9CPo
#touch#lm2",1
#diu#lm2#diu#lm2#diu#lm2,0
"顯示更多好基友?人見到我地講埋呢?野心諗你班人唔正路 走先
#hehe#
#hehe#
#hehe#
#lick#lm2
#lick#lm2
#lick#lm2
#diu#lm2
#diu#lm2
#diu#lm2",0
"顯示更多?人見到我地講埋呢?野心諗你班人唔正路 走先可能一齊討論呢
#lick#lm2
#lick#lm2
#lick#lm2
#diu#lm2
#diu#lm2
#diu#lm2
#hehe#",1
"顯示更多?人見到我地講埋呢?野心諗你班人唔正路 走先可能一齊討論呢嚇走哂D絲打好賤呀
#diu#lm2
#diu#lm2
#diu#lm2
#hehe#
#:)#dog
#:)#dog
#:)#dog",1
721 831,0
"我地乜都可以討論嫁加入我地 發展所長
#hehe#
:P",1
721 831101 1111,0
